ID,Name,Category,API_URL
10115,Marowak Alola,Regional Form,https://pokeapi.co/api/v2/pokemon/10115/
10116,Greninja Battle Bond,Alternate Form,https://pokeapi.co/api/v2/pokemon/10116/
10117,Greninja Ash,Alternate Form,https://pokeapi.co/api/v2/pokemon/10117/
10118,Zygarde 10 Power Construct,Alternate Form,https://pokeapi.co/api/v2/pokemon/10118/
10119,Zygarde 50 Power Construct,Alternate Form,https://pokeapi.co/api/v2/pokemon/10119/
10120,Zygarde Complete,Alternate Form,https://pokeapi.co/api/v2/pokemon/10120/
10121,Gumshoos Totem,Alternate Form,https://pokeapi.co/api/v2/pokemon/10121/
10122,Vikavolt Totem,Alternate Form,https://pokeapi.co/api/v2/pokemon/10122/
10123,Oricorio Pom Pom,Alternate Form,https://pokeapi.co/api/v2/pokemon/10123/
10124,Oricorio Pau,Alternate Form,https://pokeapi.co/api/v2/pokemon/10124/
10125,Oricorio Sensu,Alternate Form,https://pokeapi.co/api/v2/pokemon/10125/
10126,Lycanroc Midnight,Alternate Form,https://pokeapi.co/api/v2/pokemon/10126/
10127,Wishiwashi School,Alternate Form,https://pokeapi.co/api/v2/pokemon/10127/
10128,Lurantis Totem,Alternate Form,https://pokeapi.co/api/v2/pokemon/10128/
10129,Salazzle Totem,Alternate Form,https://pokeapi.co/api/v2/pokemon/10129/
10130,Minior Orange Meteor,Alternate Form,https://pokeapi.co/api/v2/pokemon/10130/
10131,Minior Yellow Meteor,Alternate Form,https://pokeapi.co/api/v2/pokemon/10131/
10132,Minior Green Meteor,Alternate Form,https://pokeapi.co/api/v2/pokemon/10132/
10133,Minior Blue Meteor,Alternate Form,https://pokeapi.co/api/v2/pokemon/10133/
10134,Minior Indigo Meteor,Alternate Form,https://pokeapi.co/api/v2/pokemon/10134/
10135,Minior Violet Meteor,Alternate Form,https://pokeapi.co/api/v2/pokemon/10135/
10136,Minior Red,Alternate Form,https://pokeapi.co/api/v2/pokemon/10136/
10137,Minior Orange,Alternate Form,https://pokeapi.co/api/v2/pokemon/10137/
10138,Minior Yellow,Alternate Form,https://pokeapi.co/api/v2/pokemon/10138/
10139,Minior Green,Alternate Form,https://pokeapi.co/api/v2/pokemon/10139/
10140,Minior Blue,Alternate Form,https://pokeapi.co/api/v2/pokemon/10140/
10141,Minior Indigo,Alternate Form,https://pokeapi.co/api/v2/pokemon/10141/
10142,Minior Violet,Alternate Form,https://pokeapi.co/api/v2/pokemon/10142/
10143,Mimikyu Busted,Alternate Form,https://pokeapi.co/api/v2/pokemon/10143/
10144,Mimikyu Totem Disguised,Alternate Form,https://pokeapi.co/api/v2/pokemon/10144/
10145,Mimikyu Totem Busted,Alternate Form,https://pokeapi.co/api/v2/pokemon/10145/
10146,Kommo O Totem,Alternate Form,https://pokeapi.co/api/v2/pokemon/10146/
10147,Magearna Original,Alternate Form,https://pokeapi.co/api/v2/pokemon/10147/
10148,Pikachu Partner Cap,Alternate Form,https://pokeapi.co/api/v2/pokemon/10148/
10149,Marowak Totem,Alternate Form,https://pokeapi.co/api/v2/pokemon/10149/
10150,Ribombee Totem,Alternate Form,https://pokeapi.co/api/v2/pokemon/10150/
10151,Rockruff Own Tempo,Alternate Form,https://pokeapi.co/api/v2/pokemon/10151/
10152,Lycanroc Dusk,Alternate Form,https://pokeapi.co/api/v2/pokemon/10152/
10153,Araquanid Totem,Alternate Form,https://pokeapi.co/api/v2/pokemon/10153/
10154,Togedemaru Totem,Alternate Form,https://pokeapi.co/api/v2/pokemon/10154/
10155,Necrozma Dusk,Alternate Form,https://pokeapi.co/api/v2/pokemon/10155/
10156,Necrozma Dawn,Alternate Form,https://pokeapi.co/api/v2/pokemon/10156/
10157,Necrozma Ultra,Alternate Form,https://pokeapi.co/api/v2/pokemon/10157/
10158,Pikachu Starter,Alternate Form,https://pokeapi.co/api/v2/pokemon/10158/
10159,Eevee Starter,Alternate Form,https://pokeapi.co/api/v2/pokemon/10159/
10160,Pikachu World Cap,Alternate Form,https://pokeapi.co/api/v2/pokemon/10160/
10161,Meowth Galar,Regional Form,https://pokeapi.co/api/v2/pokemon/10161/
10162,Ponyta Galar,Regional Form,https://pokeapi.co/api/v2/pokemon/10162/
10163,Rapidash Galar,Regional Form,https://pokeapi.co/api/v2/pokemon/10163/
10164,Slowpoke Galar,Regional Form,https://pokeapi.co/api/v2/pokemon/10164/
10165,Slowbro Galar,Regional Form,https://pokeapi.co/api/v2/pokemon/10165/
10166,Farfetchd Galar,Regional Form,https://pokeapi.co/api/v2/pokemon/10166/
10167,Weezing Galar,Regional Form,https://pokeapi.co/api/v2/pokemon/10167/
10168,Mr Mime Galar,Regional Form,https://pokeapi.co/api/v2/pokemon/10168/
10169,Articuno Galar,Regional Form,https://pokeapi.co/api/v2/pokemon/10169/
10170,Zapdos Galar,Regional Form,https://pokeapi.co/api/v2/pokemon/10170/
10171,Moltres Galar,Regional Form,https://pokeapi.co/api/v2/pokemon/10171/
10172,Slowking Galar,Regional Form,https://pokeapi.co/api/v2/pokemon/10172/
10173,Corsola Galar,Regional Form,https://pokeapi.co/api/v2/pokemon/10173/
10174,Zigzagoon Galar,Regional Form,https://pokeapi.co/api/v2/pokemon/10174/
10175,Linoone Galar,Regional Form,https://pokeapi.co/api/v2/pokemon/10175/
10176,Darumaka Galar,Regional Form,https://pokeapi.co/api/v2/pokemon/10176/
10177,Darmanitan Galar Standard,Regional Form,https://pokeapi.co/api/v2/pokemon/10177/
10178,Darmanitan Galar Zen,Regional Form,https://pokeapi.co/api/v2/pokemon/10178/
10179,Yamask Galar,Regional Form,https://pokeapi.co/api/v2/pokemon/10179/
10180,Stunfisk Galar,Regional Form,https://pokeapi.co/api/v2/pokemon/10180/
10181,Zygarde 10,Alternate Form,https://pokeapi.co/api/v2/pokemon/10181/
10182,Cramorant Gulping,Alternate Form,https://pokeapi.co/api/v2/pokemon/10182/
10183,Cramorant Gorging,Alternate Form,https://pokeapi.co/api/v2/pokemon/10183/
10184,Toxtricity Low Key,Alternate Form,https://pokeapi.co/api/v2/pokemon/10184/
10185,Eiscue Noice,Alternate Form,https://pokeapi.co/api/v2/pokemon/10185/
10186,Indeedee Female,Alternate Form,https://pokeapi.co/api/v2/pokemon/10186/
10187,Morpeko Hangry,Alternate Form,https://pokeapi.co/api/v2/pokemon/10187/
10188,Zacian Crowned,Alternate Form,https://pokeapi.co/api/v2/pokemon/10188/
10189,Zamazenta Crowned,Alternate Form,https://pokeapi.co/api/v2/pokemon/10189/
10190,Eternatus Eternamax,Alternate Form,https://pokeapi.co/api/v2/pokemon/10190/
10191,Urshifu Rapid Strike,Alternate Form,https://pokeapi.co/api/v2/pokemon/10191/
10192,Zarude Dada,Alternate Form,https://pokeapi.co/api/v2/pokemon/10192/
10193,Calyrex Ice,Alternate Form,https://pokeapi.co/api/v2/pokemon/10193/
10194,Calyrex Shadow,Alternate Form,https://pokeapi.co/api/v2/pokemon/10194/
10195,Venusaur Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10195/
10196,Charizard Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10196/
10197,Blastoise Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10197/
10198,Butterfree Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10198/
10199,Pikachu Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10199/
10200,Meowth Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10200/
10201,Machamp Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10201/
10202,Gengar Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10202/
10203,Kingler Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10203/
10204,Lapras Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10204/
10205,Eevee Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10205/
10206,Snorlax Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10206/
10207,Garbodor Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10207/
10208,Melmetal Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10208/
10209,Rillaboom Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10209/
10210,Cinderace Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10210/
10211,Inteleon Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10211/
10212,Corviknight Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10212/
10213,Orbeetle Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10213/
10214,Drednaw Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10214/
10215,Coalossal Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10215/
10216,Flapple Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10216/
10217,Appletun Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10217/
10218,Sandaconda Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10218/
10219,Toxtricity Amped Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10219/
10220,Centiskorch Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10220/
10221,Hatterene Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10221/
10222,Grimmsnarl Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10222/
10223,Alcremie Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10223/
10224,Copperajah Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10224/
10225,Duraludon Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10225/
10226,Urshifu Single Strike Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10226/
10227,Urshifu Rapid Strike Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10227/
10228,Toxtricity Low Key Gmax,Gigantamax,https://pokeapi.co/api/v2/pokemon/10228/
10229,Growlithe Hisui,Regional Form,https://pokeapi.co/api/v2/pokemon/10229/
10230,Arcanine Hisui,Regional Form,https://pokeapi.co/api/v2/pokemon/10230/
10231,Voltorb Hisui,Regional Form,https://pokeapi.co/api/v2/pokemon/10231/
10232,Electrode Hisui,Regional Form,https://pokeapi.co/api/v2/pokemon/10232/
10233,Typhlosion Hisui,Regional Form,https://pokeapi.co/api/v2/pokemon/10233/
10234,Qwilfish Hisui,Regional Form,https://pokeapi.co/api/v2/pokemon/10234/
10235,Sneasel Hisui,Regional Form,https://pokeapi.co/api/v2/pokemon/10235/
10236,Samurott Hisui,Regional Form,https://pokeapi.co/api/v2/pokemon/10236/
10237,Lilligant Hisui,Regional Form,https://pokeapi.co/api/v2/pokemon/10237/
10238,Zorua Hisui,Regional Form,https://pokeapi.co/api/v2/pokemon/10238/
10239,Zoroark Hisui,Regional Form,https://pokeapi.co/api/v2/pokemon/10239/
10240,Braviary Hisui,Regional Form,https://pokeapi.co/api/v2/pokemon/10240/
10241,Sliggoo Hisui,Regional Form,https://pokeapi.co/api/v2/pokemon/10241/
10242,Goodra Hisui,Regional Form,https://pokeapi.co/api/v2/pokemon/10242/
10243,Avalugg Hisui,Regional Form,https://pokeapi.co/api/v2/pokemon/10243/
10244,Decidueye Hisui,Regional Form,https://pokeapi.co/api/v2/pokemon/10244/
10245,Dialga Origin,Alternate Form,https://pokeapi.co/api/v2/pokemon/10245/
10246,Palkia Origin,Alternate Form,https://pokeapi.co/api/v2/pokemon/10246/
10247,Basculin White Striped,Alternate Form,https://pokeapi.co/api/v2/pokemon/10247/
10248,Basculegion Female,Alternate Form,https://pokeapi.co/api/v2/pokemon/10248/
10249,Enamorus Therian,Alternate Form,https://pokeapi.co/api/v2/pokemon/10249/
10250,Tauros Paldea Combat Breed,Regional Form,https://pokeapi.co/api/v2/pokemon/10250/
10251,Tauros Paldea Blaze Breed,Regional Form,https://pokeapi.co/api/v2/pokemon/10251/
10252,Tauros Paldea Aqua Breed,Regional Form,https://pokeapi.co/api/v2/pokemon/10252/
10253,Wooper Paldea,Regional Form,https://pokeapi.co/api/v2/pokemon/10253/
10254,Oinkologne Female,Alternate Form,https://pokeapi.co/api/v2/pokemon/10254/
10255,Dudunsparce Three Segment,Alternate Form,https://pokeapi.co/api/v2/pokemon/10255/
10256,Palafin Hero,Alternate Form,https://pokeapi.co/api/v2/pokemon/10256/
10257,Maushold Family Of Three,Alternate Form,https://pokeapi.co/api/v2/pokemon/10257/
10258,Tatsugiri Droopy,Alternate Form,https://pokeapi.co/api/v2/pokemon/10258/
10259,Tatsugiri Stretchy,Alternate Form,https://pokeapi.co/api/v2/pokemon/10259/
10260,Squawkabilly Blue Plumage,Alternate Form,https://pokeapi.co/api/v2/pokemon/10260/
10261,Squawkabilly Yellow Plumage,Alternate Form,https://pokeapi.co/api/v2/pokemon/10261/
10262,Squawkabilly White Plumage,Alternate Form,https://pokeapi.co/api/v2/pokemon/10262/
10263,Gimmighoul Roaming,Alternate Form,https://pokeapi.co/api/v2/pokemon/10263/
10264,Koraidon Limited Build,Alternate Form,https://pokeapi.co/api/v2/pokemon/10264/
10265,Koraidon Sprinting Build,Alternate Form,https://pokeapi.co/api/v2/pokemon/10265/
10266,Koraidon Swimming Build,Alternate Form,https://pokeapi.co/api/v2/pokemon/10266/
10267,Koraidon Gliding Build,Alternate Form,https://pokeapi.co/api/v2/pokemon/10267/
10268,Miraidon Low Power Mode,Alternate Form,https://pokeapi.co/api/v2/pokemon/10268/
10269,Miraidon Drive Mode,Alternate Form,https://pokeapi.co/api/v2/pokemon/10269/
10270,Miraidon Aquatic Mode,Alternate Form,https://pokeapi.co/api/v2/pokemon/10270/
10271,Miraidon Glide Mode,Alternate Form,https://pokeapi.co/api/v2/pokemon/10271/
10272,Ursaluna Bloodmoon,Alternate Form,https://pokeapi.co/api/v2/pokemon/10272/
10273,Ogerpon Wellspring Mask,Alternate Form,https://pokeapi.co/api/v2/pokemon/10273/
10274,Ogerpon Hearthflame Mask,Alternate Form,https://pokeapi.co/api/v2/pokemon/10274/
10275,Ogerpon Cornerstone Mask,Alternate Form,https://pokeapi.co/api/v2/pokemon/10275/
10276,Terapagos Terastal,Alternate Form,https://pokeapi.co/api/v2/pokemon/10276/
10277,Terapagos Stellar,Alternate Form,https://pokeapi.co/api/v2/pokemon/10277/
10278,Clefable Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10278/
10279,Victreebel Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10279/
10280,Starmie Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10280/
10281,Dragonite Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10281/
10282,Meganium Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10282/
10283,Feraligatr Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10283/
10284,Skarmory Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10284/
10285,Froslass Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10285/
10286,Emboar Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10286/
10287,Excadrill Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10287/
10288,Scolipede Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10288/
10289,Scrafty Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10289/
10290,Eelektross Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10290/
10291,Chandelure Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10291/
10292,Chesnaught Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10292/
10293,Delphox Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10293/
10294,Greninja Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10294/
10295,Pyroar Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10295/
10296,Floette Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10296/
10297,Malamar Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10297/
10298,Barbaracle Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10298/
10299,Dragalge Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10299/
10300,Hawlucha Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10300/
10301,Zygarde Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10301/
10302,Drampa Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10302/
10303,Falinks Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10303/
10304,Raichu Mega X,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10304/
10305,Raichu Mega Y,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10305/
10306,Chimecho Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10306/
10307,Absol Mega Z,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10307/
10308,Staraptor Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10308/
10309,Garchomp Mega Z,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10309/
10310,Lucario Mega Z,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10310/
10311,Heatran Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10311/
10312,Darkrai Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10312/
10313,Golurk Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10313/
10314,Meowstic Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10314/
10315,Crabominable Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10315/
10316,Golisopod Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10316/
10317,Magearna Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10317/
10318,Magearna Original Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10318/
10319,Zeraora Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10319/
10320,Scovillain Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10320/
10321,Glimmora Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10321/
10322,Tatsugiri Curly Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10322/
10323,Tatsugiri Droopy Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10323/
10324,Tatsugiri Stretchy Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10324/
10325,Baxcalibur Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10325/
